att,bi,block,cos_1000_2500,cos_1000_5000,cos_2500_5000,d_in,d_out,ds,fro,kind,layer,proj,rms,s1,s16,s_ratio,side,srank,step
0,0,down_0,,,,768,320,cub,0.4796410048672993,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,to_v,0.0009675216791714796,0.29083319408669284,0.007514939740471056,0.025839346722681764,down,2.7198481780617643,2500
0,0,down_0,0.7001421092019269,0.5729786551153827,0.7793415521570216,768,320,cub,0.691844451541553,attn2,unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,to_v,0.0013955739786387703,0.40127166151997246,0.018762124470299426,0.046756664547978756,down,2.9726237564684768,5000
1,0,down_0,,,,320,320,cub,0.22546236500922198,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_k,to_k,0.0007045698906538187,0.100611791201208,0.023817699778249733,0.23672871234960943,down,5.02169526769094,1000
1,0,down_0,,,,320,320,cub,0.33950191091569826,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_k,to_k,0.001060943471611557,0.1313126523493006,0.03859962765372786,0.29395208278216955,down,6.684536498424379,2500
1,0,down_0,0.62888173956232,0.4793608166518617,0.7381278322359432,320,320,cub,0.49817290210945797,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_k,to_k,0.0015567903190920561,0.20033519687908036,0.06009746550576688,0.29998455809061303,down,6.183661201112496,5000
1,0,down_0,,,,320,320,cub,0.2291985923906715,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_out.0,to_out,0.0007162456012208484,0.10133498595030109,0.02032051280294561,0.20052810598810997,down,5.115700008973248,1000
1,0,down_0,,,,320,320,cub,0.35180871948324804,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_out.0,to_out,0.00109940224838515,0.14806662130834333,0.03553329898355837,0.23998183162133196,down,5.645453899756628,2500
1,0,down_0,0.7089147394036278,0.5572883732227022,0.7628733547620278,320,320,cub,0.49098665576716866,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_out.0,to_out,0.0015343332992724021,0.18960465699371357,0.058126679275758986,0.3065677826557087,down,6.705657654257057,5000
1,0,down_0,,,,320,320,cub,0.22173295280711366,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_q,to_q,0.0006929154775222302,0.08734102721532297,0.027483543067895685,0.3146693363262164,down,6.4450143751004765,1000
1,0,down_0,,,,320,320,cub,0.3353134055552537,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_q,to_q,0.0010478543923601678,0.13604075093159967,0.038480776423302984,0.2828621288826232,down,6.075244934147349,2500
1,0,down_0,0.639488585792614,0.48410443883451604,0.7185181776620526,320,320,cub,0.48741513485827476,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_q,to_q,0.0015231722964321086,0.20662848474664114,0.055238807620131114,0.2673339432743871,down,5.564390994178186,5000
